record_id,model_label,model_id,extraction_field,item_index,label_raw,label_normalized,label_vocabulary,label_controlled,anchor_label,anchor_vocabulary,anchor_controlled,quote,item_json
F001_42080121,DeepSeek-V4-Flash,deepseek/deepseek-v4-flash,biological_factors,0,sarcopenia,sarcopenia,,no,Musculoskeletal and Structural Pathology,bio_subdomain,yes,"Sarcopenia, the age-related loss of skeletal muscle mass and strength, is a cornerstone of this decline.","{""factor_label"": ""sarcopenia"", ""subdomain_label"": ""Musculoskeletal and Structural Pathology"", ""mechanism_level"": ""systemic or whole body"", ""factor_role"": ""determinant or risk factor"", ""factor_verbatim"": ""Sarcopenia, the age-related loss of skeletal muscle mass and strength, is a cornerstone of this decline."", ""section_located"": ""results"", ""evidence_basis"": ""theorized""}"
F001_42080121,DeepSeek-V4-Flash,deepseek/deepseek-v4-flash,biological_factors,1,dynapenia,dynapenia,,no,Musculoskeletal and Structural Pathology,bio_subdomain,yes,"This is accompanied by dynapenia, the age-related loss of muscle power.","{""factor_label"": ""dynapenia"", ""subdomain_label"": ""Musculoskeletal and Structural Pathology"", ""mechanism_level"": ""systemic or whole body"", ""factor_role"": ""determinant or risk factor"", ""factor_verbatim"": ""This is accompanied by dynapenia, the age-related loss of muscle power."", ""section_located"": ""results"", ""evidence_basis"": ""theorized""}"
F001_42080121,DeepSeek-V4-Flash,deepseek/deepseek-v4-flash,biological_factors,2,fascial stiffening,fascial stiffening,,no,Musculoskeletal and Structural Pathology,bio_subdomain,yes,This increased stiffness can directly contribute to pain by compressing embedded nociceptors and small nerve fibers.,"{""factor_label"": ""fascial stiffening"", ""subdomain_label"": ""Musculoskeletal and Structural Pathology"", ""mechanism_level"": ""peripheral or tissue"", ""factor_role"": ""determinant or risk factor"", ""factor_verbatim"": ""This increased stiffness can directly contribute to pain by compressing embedded nociceptors and small nerve fibers."", ""section_located"": ""results"", ""evidence_basis"": ""theorized""}"
F001_42080121,DeepSeek-V4-Flash,deepseek/deepseek-v4-flash,biological_factors,3,inflammaging,inflammaging,,no,Immune Inflammatory and Neuroinflammatory Processes,bio_subdomain,yes,"Superimposed on these structural changes is a systemic, pro-inflammatory state known as 'inflammaging.'","{""factor_label"": ""inflammaging"", ""subdomain_label"": ""Immune Inflammatory and Neuroinflammatory Processes"", ""mechanism_level"": ""systemic or whole body"", ""factor_role"": ""determinant or risk factor"", ""factor_verbatim"": ""Superimposed on these structural changes is a systemic, pro-inflammatory state known as 'inflammaging.'"", ""section_located"": ""results"", ""evidence_basis"": ""theorized""}"
F001_42080121,DeepSeek-V4-Flash,deepseek/deepseek-v4-flash,biological_factors,4,cellular senescence,cellular senescence,,no,Immune Inflammatory and Neuroinflammatory Processes,bio_subdomain,yes,A key driver of inflammaging is cellular senescence—the accumulation of non-dividing but metabolically active cells that secrete a cocktail of inflammatory mediators.,"{""factor_label"": ""cellular senescence"", ""subdomain_label"": ""Immune Inflammatory and Neuroinflammatory Processes"", ""mechanism_level"": ""genetic or molecular"", ""factor_role"": ""determinant or risk factor"", ""factor_verbatim"": ""A key driver of inflammaging is cellular senescence—the accumulation of non-dividing but metabolically active cells that secrete a cocktail of inflammatory mediators."", ""section_located"": ""results"", ""evidence_basis"": ""theorized""}"
F001_42080121,DeepSeek-V4-Flash,deepseek/deepseek-v4-flash,biological_factors,5,mitochondrial dysfunction,mitochondrial dysfunction,,no,Metabolic Nutritional and Hormonal Factors,bio_subdomain,yes,Underpinning these changes is profound mitochondrial dysfunction.,"{""factor_label"": ""mitochondrial dysfunction"", ""subdomain_label"": ""Metabolic Nutritional and Hormonal Factors"", ""mechanism_level"": ""genetic or molecular"", ""factor_role"": ""determinant or risk factor"", ""factor_verbatim"": ""Underpinning these changes is profound mitochondrial dysfunction."", ""section_located"": ""results"", ""evidence_basis"": ""theorized""}"
F001_42080121,DeepSeek-V4-Flash,deepseek/deepseek-v4-flash,biological_factors,6,central sensitization,central sensitization,,no,Central Sensitization and Neuroplasticity,bio_subdomain,yes,"The constant barrage of nociceptive signals from the dysfunctional muscle tissue leads to profound neuroplastic changes in the central nervous system (CNS), a process known as central sensitization.","{""factor_label"": ""central sensitization"", ""subdomain_label"": ""Central Sensitization and Neuroplasticity"", ""mechanism_level"": ""spinal or central nervous system"", ""factor_role"": ""mediator"", ""factor_verbatim"": ""The constant barrage of nociceptive signals from the dysfunctional muscle tissue leads to profound neuroplastic changes in the central nervous system (CNS), a process known as central sensitization."", ""section_located"": ""results"", ""evidence_basis"": ""theorized""}"
F001_42080121,DeepSeek-V4-Flash,deepseek/deepseek-v4-flash,biological_factors,7,vitamin D deficiency,vitamin d deficiency,,no,Metabolic Nutritional and Hormonal Factors,bio_subdomain,yes,"a high prevalence of vitamin D deficiency has been observed in patients with chronic MPS, with age and limited sun exposure being significant risk factors.","{""factor_label"": ""vitamin D deficiency"", ""subdomain_label"": ""Metabolic Nutritional and Hormonal Factors"", ""mechanism_level"": ""systemic or whole body"", ""factor_role"": ""determinant or risk factor"", ""factor_verbatim"": ""a high prevalence of vitamin D deficiency has been observed in patients with chronic MPS, with age and limited sun exposure being significant risk factors."", ""section_located"": ""results"", ""evidence_basis"": ""cited_from_other_work""}"
F001_42080121,DeepSeek-V4-Flash,deepseek/deepseek-v4-flash,biological_factors,8,HPA axis dysregulation,hpa axis dysregulation,,no,Metabolic Nutritional and Hormonal Factors,bio_subdomain,yes,"Dysregulation of the hypothalamic–pituitary–adrenal (HPA) axis, the body's central stress response system, is common in older adults.","{""factor_label"": ""HPA axis dysregulation"", ""subdomain_label"": ""Metabolic Nutritional and Hormonal Factors"", ""mechanism_level"": ""systemic or whole body"", ""factor_role"": ""determinant or risk factor"", ""factor_verbatim"": ""Dysregulation of the hypothalamic–pituitary–adrenal (HPA) axis, the body's central stress response system, is common in older adults."", ""section_located"": ""results"", ""evidence_basis"": ""theorized""}"
F001_42080121,DeepSeek-V4-Flash,deepseek/deepseek-v4-flash,biological_factors,9,hyperalgesia,hyperalgesia,,no,Central Sensitization and Neuroplasticity,bio_subdomain,yes,"hyperalgesia, an exaggerated pain response to a noxious stimulus, and allodynia, the perception of pain in response to a normally non-painful stimulus.","{""factor_label"": ""hyperalgesia"", ""subdomain_label"": ""Central Sensitization and Neuroplasticity"", ""mechanism_level"": ""spinal or central nervous system"", ""factor_role"": ""outcome"", ""factor_verbatim"": ""hyperalgesia, an exaggerated pain response to a noxious stimulus, and allodynia, the perception of pain in response to a normally non-painful stimulus."", ""section_located"": ""results"", ""evidence_basis"": ""theorized""}"
F001_42080121,DeepSeek-V4-Flash,deepseek/deepseek-v4-flash,biological_factors,10,allodynia,allodynia,,no,Central Sensitization and Neuroplasticity,bio_subdomain,yes,"allodynia, the perception of pain in response to a normally non-painful stimulus (such as light touch).","{""factor_label"": ""allodynia"", ""subdomain_label"": ""Central Sensitization and Neuroplasticity"", ""mechanism_level"": ""spinal or central nervous system"", ""factor_role"": ""outcome"", ""factor_verbatim"": ""allodynia, the perception of pain in response to a normally non-painful stimulus (such as light touch)."", ""section_located"": ""results"", ""evidence_basis"": ""theorized""}"
F001_42080121,DeepSeek-V4-Flash,deepseek/deepseek-v4-flash,biological_factors,11,neuroinflammation,neuroinflammation,,no,Immune Inflammatory and Neuroinflammatory Processes,bio_subdomain,yes,"the activation of glial cells (microglia and astrocytes), which release their own pro-inflammatory mediators, creating a neuroinflammatory state within the spinal cord.","{""factor_label"": ""neuroinflammation"", ""subdomain_label"": ""Immune Inflammatory and Neuroinflammatory Processes"", ""mechanism_level"": ""spinal or central nervous system"", ""factor_role"": ""mediator"", ""factor_verbatim"": ""the activation of glial cells (microglia and astrocytes), which release their own pro-inflammatory mediators, creating a neuroinflammatory state within the spinal cord."", ""section_located"": ""results"", ""evidence_basis"": ""theorized""}"
F001_42080121,DeepSeek-V4-Flash,deepseek/deepseek-v4-flash,social_factors,0,social isolation,social isolation,,no,Social Support Network and Interpersonal Resources,social_subdomain,yes,"In the elderly, this translates to a vicious cycle of pain, reduced mobility, loss of independence, and increased risk of falls, frailty, and social isolation.","{""factor_label"": ""social isolation"", ""subdomain_label"": ""Social Support Network and Interpersonal Resources"", ""social_level"": ""interpersonal"", ""factor_role"": ""outcome"", ""factor_verbatim"": ""In the elderly, this translates to a vicious cycle of pain, reduced mobility, loss of independence, and increased risk of falls, frailty, and social isolation."", ""section_located"": ""introduction"", ""evidence_basis"": ""asserted""}"
F001_42080121,DeepSeek-V4-Flash,deepseek/deepseek-v4-flash,social_factors,1,family support,family support,,no,Family Caregiver and Household Dynamics,social_subdomain,yes,"Family members...provided continuous psychological support, reassurance, and assistance with activities of daily living.","{""factor_label"": ""family support"", ""subdomain_label"": ""Family Caregiver and Household Dynamics"", ""social_level"": ""family or household"", ""factor_role"": ""protective factor"", ""factor_verbatim"": ""Family members...provided continuous psychological support, reassurance, and assistance with activities of daily living."", ""section_located"": ""discussion"", ""evidence_basis"": ""clinical_observation""}"
F001_42080121,DeepSeek-V4-Flash,deepseek/deepseek-v4-flash,social_factors,2,social determinants of health,social determinants of health,,no,Social Determinants of Pain and Environment,social_subdomain,yes,"Social Worker or Care Coordinator: Helps to address social determinants of health, connects the patient with community resources.","{""factor_label"": ""social determinants of health"", ""subdomain_label"": ""Social Determinants of Pain and Environment"", ""social_level"": ""societal or policy"", ""factor_role"": ""contextual condition"", ""factor_verbatim"": ""Social Worker or Care Coordinator: Helps to address social determinants of health, connects the patient with community resources."", ""section_located"": ""discussion"", ""evidence_basis"": ""asserted""}"
F001_42080121,DeepSeek-V4-Flash,deepseek/deepseek-v4-flash,social_factors,3,caregiver burden,caregiver burden,,no,Family Caregiver and Household Dynamics,social_subdomain,yes,"There was no formal assessment of social determinants of health, caregiver burden, or community resources.","{""factor_label"": ""caregiver burden"", ""subdomain_label"": ""Family Caregiver and Household Dynamics"", ""social_level"": ""family or household"", ""factor_role"": ""descriptive theme"", ""factor_verbatim"": ""There was no formal assessment of social determinants of health, caregiver burden, or community resources."", ""section_located"": ""discussion"", ""evidence_basis"": ""clinical_observation""}"
F001_42080121,DeepSeek-V4-Flash,deepseek/deepseek-v4-flash,social_factors,4,digital divide,digital divide,,no,Healthcare Access Navigation and System Factors,social_subdomain,yes,"The 'digital divide'—unequal access to technology, internet connectivity, and digital literacy—disproportionately affects the very populations most burdened by chronic pain.","{""factor_label"": ""digital divide"", ""subdomain_label"": ""Healthcare Access Navigation and System Factors"", ""social_level"": ""societal or policy"", ""factor_role"": ""contextual condition"", ""factor_verbatim"": ""The 'digital divide'—unequal access to technology, internet connectivity, and digital literacy—disproportionately affects the very populations most burdened by chronic pain."", ""section_located"": ""discussion"", ""evidence_basis"": ""asserted""}"
F001_42080121,DeepSeek-V4-Flash,deepseek/deepseek-v4-flash,psychological_concepts,0,pain catastrophizing,pain catastrophizing,psych_concept,yes,catastrophizing and negative cognitive appraisal,concept_family,yes,Pain catastrophizing (a negative cognitive-affective response to pain),"{""concept_label"": ""pain catastrophizing"", ""concept_family"": ""catastrophizing and negative cognitive appraisal"", ""definitional_status"": ""described_informally"", ""definition_verbatim"": ""Pain catastrophizing (a negative cognitive-affective response to pain)"", ""definition_source"": ""unattributed"", ""measure_named"": ""PCS (Pain Catastrophizing Scale)"", ""factor_role"": ""moderator"", ""section_located"": ""results""}"
F001_42080121,DeepSeek-V4-Flash,deepseek/deepseek-v4-flash,psychological_concepts,1,anxiety,anxiety,psych_concept,yes,anxiety and psychological reactivity,concept_family,yes,,"{""concept_label"": ""anxiety"", ""concept_family"": ""anxiety and psychological reactivity"", ""definitional_status"": ""named_only"", ""definition_verbatim"": """", ""definition_source"": ""unattributed"", ""measure_named"": ""Geriatric Anxiety Inventory (GAI)"", ""factor_role"": ""correlate"", ""section_located"": ""results""}"
F001_42080121,DeepSeek-V4-Flash,deepseek/deepseek-v4-flash,psychological_concepts,2,depression,depression,psych_concept,yes,"depression, low mood and negative affect",concept_family,yes,,"{""concept_label"": ""depression"", ""concept_family"": ""depression, low mood and negative affect"", ""definitional_status"": ""named_only"", ""definition_verbatim"": """", ""definition_source"": ""unattributed"", ""measure_named"": ""Geriatric Depression Scale (GDS)"", ""factor_role"": ""correlate"", ""section_located"": ""results""}"
F001_42080121,DeepSeek-V4-Flash,deepseek/deepseek-v4-flash,psychological_concepts,3,fear-avoidance beliefs,fear-avoidance beliefs,psych_concept,yes,"fear, avoidance and pain-related fear",concept_family,yes,The Fear-Avoidance Beliefs Questionnaire (FABQ) assesses how fear of pain may be limiting physical activity.,"{""concept_label"": ""fear-avoidance beliefs"", ""concept_family"": ""fear, avoidance and pain-related fear"", ""definitional_status"": ""described_informally"", ""definition_verbatim"": ""The Fear-Avoidance Beliefs Questionnaire (FABQ) assesses how fear of pain may be limiting physical activity."", ""definition_source"": ""taken from an instrument"", ""measure_named"": ""FABQ (Fear-Avoidance Beliefs Questionnaire)"", ""factor_role"": ""determinant or risk factor"", ""section_located"": ""results""}"
F001_42080121,DeepSeek-V4-Flash,deepseek/deepseek-v4-flash,psychological_concepts,4,psychological flexibility,psychological flexibility,psych_concept,yes,"acceptance, psychological flexibility and mindfulness",concept_family,yes,This is the ability to accept uncomfortable thoughts and feelings (like pain) while still taking action that is consistent with one's personal values.,"{""concept_label"": ""psychological flexibility"", ""concept_family"": ""acceptance, psychological flexibility and mindfulness"", ""definitional_status"": ""formally_defined"", ""definition_verbatim"": ""This is the ability to accept uncomfortable thoughts and feelings (like pain) while still taking action that is consistent with one's personal values."", ""definition_source"": ""own definition"", ""measure_named"": """", ""factor_role"": ""treatment target"", ""section_located"": ""discussion""}"
F001_42080121,DeepSeek-V4-Flash,deepseek/deepseek-v4-flash,psychological_concepts,5,cognitive defusion,cognitive defusion,psych_concept,no,"acceptance, psychological flexibility and mindfulness",concept_family,yes,"Cognitive Defusion: Learning to see thoughts as just thoughts, rather than objective truths or commands.","{""concept_label"": ""cognitive defusion"", ""concept_family"": ""acceptance, psychological flexibility and mindfulness"", ""definitional_status"": ""described_informally"", ""definition_verbatim"": ""Cognitive Defusion: Learning to see thoughts as just thoughts, rather than objective truths or commands."", ""definition_source"": ""own definition"", ""measure_named"": """", ""factor_role"": ""intervention component"", ""section_located"": ""discussion""}"
F001_42080121,DeepSeek-V4-Flash,deepseek/deepseek-v4-flash,psychological_concepts,6,mindfulness,mindfulness,psych_concept,yes,"acceptance, psychological flexibility and mindfulness",concept_family,yes,"teach patients to pay attention to their pain and other sensations in a non-judgmental, accepting way.","{""concept_label"": ""mindfulness"", ""concept_family"": ""acceptance, psychological flexibility and mindfulness"", ""definitional_status"": ""described_informally"", ""definition_verbatim"": ""teach patients to pay attention to their pain and other sensations in a non-judgmental, accepting way."", ""definition_source"": ""own definition"", ""measure_named"": """", ""factor_role"": ""intervention component"", ""section_located"": ""discussion""}"
F001_42080121,DeepSeek-V4-Flash,deepseek/deepseek-v4-flash,psychological_concepts,7,pain catastrophizing,pain catastrophizing,psych_concept,yes,catastrophizing and negative cognitive appraisal,concept_family,yes,,"{""concept_label"": ""pain catastrophizing"", ""concept_family"": ""catastrophizing and negative cognitive appraisal"", ""definitional_status"": ""operationalized_only"", ""definition_verbatim"": """", ""definition_source"": ""taken from an instrument"", ""measure_named"": ""PCS (Pain Catastrophizing Scale)"", ""factor_role"": ""determinant or risk factor"", ""section_located"": ""results""}"
F001_42080121,DeepSeek-V4-Flash,deepseek/deepseek-v4-flash,other_domain_factors,0,physical inactivity,physical inactivity,,no,,,no,"chronic pain promotes physical inactivity and further muscle loss, creating a vicious cycle.","{""factor_label"": ""physical inactivity"", ""domain"": ""lifestyle"", ""factor_role"": ""determinant or risk factor"", ""factor_verbatim"": ""chronic pain promotes physical inactivity and further muscle loss, creating a vicious cycle."", ""section_located"": ""results""}"
F001_42080121,DeepSeek-V4-Flash,deepseek/deepseek-v4-flash,other_domain_factors,1,sleep disturbances,sleep disturbances,,no,,,no,"Digital CBT for insomnia (dCBT-I), a common comorbidity of chronic pain, has also been shown to be effective when added to standard chronic pain treatment.","{""factor_label"": ""sleep disturbances"", ""domain"": ""lifestyle"", ""factor_role"": ""outcome"", ""factor_verbatim"": ""Digital CBT for insomnia (dCBT-I), a common comorbidity of chronic pain, has also been shown to be effective when added to standard chronic pain treatment."", ""section_located"": ""discussion""}"
F001_42080121,DeepSeek-V4-Flash,deepseek/deepseek-v4-flash,concept_relations,0,pain catastrophizing | antecedent_or_cause_of | central sensitization,pain catastrophizing,,no,,,no,"Pain catastrophizing...can directly amplify the activity in these emotional brain circuits, further enhancing the perception of pain.","{""source_concept"": ""pain catastrophizing"", ""target_concept"": ""central sensitization"", ""relation_type"": ""antecedent_or_cause_of"", ""explicitly_stated"": ""yes"", ""relation_verbatim"": ""Pain catastrophizing...can directly amplify the activity in these emotional brain circuits, further enhancing the perception of pain."", ""section_located"": ""results""}"
F001_42080121,DeepSeek-V4-Flash,deepseek/deepseek-v4-flash,concept_relations,1,anxiety | antecedent_or_cause_of | central sensitization,anxiety,,no,,,no,Psychological factors...act as powerful top-down modulators of this centralized pain state.,"{""source_concept"": ""anxiety"", ""target_concept"": ""central sensitization"", ""relation_type"": ""antecedent_or_cause_of"", ""explicitly_stated"": ""yes"", ""relation_verbatim"": ""Psychological factors...act as powerful top-down modulators of this centralized pain state."", ""section_located"": ""results""}"
F001_42080121,DeepSeek-V4-Flash,deepseek/deepseek-v4-flash,concept_relations,2,depression | antecedent_or_cause_of | central sensitization,depression,,no,,,no,Psychological factors...act as powerful top-down modulators of this centralized pain state.,"{""source_concept"": ""depression"", ""target_concept"": ""central sensitization"", ""relation_type"": ""antecedent_or_cause_of"", ""explicitly_stated"": ""yes"", ""relation_verbatim"": ""Psychological factors...act as powerful top-down modulators of this centralized pain state."", ""section_located"": ""results""}"
F001_42080121,DeepSeek-V4-Flash,deepseek/deepseek-v4-flash,concept_relations,3,psychological flexibility | part_of_or_component_of | acceptance,psychological flexibility,,no,,,no,"The core processes of ACT include: (1) Acceptance: Making room for painful sensations, thoughts, and emotions without struggling with them.","{""source_concept"": ""psychological flexibility"", ""target_concept"": ""acceptance"", ""relation_type"": ""part_of_or_component_of"", ""explicitly_stated"": ""yes"", ""relation_verbatim"": ""The core processes of ACT include: (1) Acceptance: Making room for painful sensations, thoughts, and emotions without struggling with them."", ""section_located"": ""discussion""}"
F001_42080121,DeepSeek-V4-Flash,deepseek/deepseek-v4-flash,concept_relations,4,cognitive defusion | part_of_or_component_of | psychological flexibility,cognitive defusion,,no,,,no,The core processes of ACT include: (2) Cognitive Defusion: Learning to see thoughts as just thoughts.,"{""source_concept"": ""cognitive defusion"", ""target_concept"": ""psychological flexibility"", ""relation_type"": ""part_of_or_component_of"", ""explicitly_stated"": ""yes"", ""relation_verbatim"": ""The core processes of ACT include: (2) Cognitive Defusion: Learning to see thoughts as just thoughts."", ""section_located"": ""discussion""}"
F001_42080121,DeepSeek-V4-Flash,deepseek/deepseek-v4-flash,integration_claims,0,"psychological factors (catastrophizing, anxiety, depression) | bio_psych | central sensitization","psychological factors (catastrophizing, anxiety, depression)",,no,,,no,Psychological factors...act as powerful top-down modulators of this centralized pain state.,"{""domains_linked"": ""bio_psych"", ""integration_level"": ""directional"", ""source_factor_label"": ""psychological factors (catastrophizing, anxiety, depression)"", ""target_factor_label"": ""central sensitization"", ""direction"": ""unidirectional"", ""mediator_or_moderator"": """", ""claim_verbatim"": ""Psychological factors...act as powerful top-down modulators of this centralized pain state."", ""mechanism_note"": ""Psychological factors amplify central sensitization, but no pathway is specified."", ""section_located"": ""results"", ""evidence_basis"": ""theorized""}"
F001_42080121,DeepSeek-V4-Flash,deepseek/deepseek-v4-flash,integration_claims,1,pain catastrophizing | bio_psych | pain perception,pain catastrophizing,,no,,,no,"Pain catastrophizing...can directly amplify the activity in these emotional brain circuits, further enhancing the perception of pain.","{""domains_linked"": ""bio_psych"", ""integration_level"": ""directional"", ""source_factor_label"": ""pain catastrophizing"", ""target_factor_label"": ""pain perception"", ""direction"": ""unidirectional"", ""mediator_or_moderator"": """", ""claim_verbatim"": ""Pain catastrophizing...can directly amplify the activity in these emotional brain circuits, further enhancing the perception of pain."", ""mechanism_note"": ""Catastrophizing amplifies pain perception via emotional brain circuits."", ""section_located"": ""results"", ""evidence_basis"": ""theorized""}"
F001_42080121,DeepSeek-V4-Flash,deepseek/deepseek-v4-flash,integration_claims,2,pain | bio_social | social isolation,pain,,no,,,no,"In the elderly, this translates to a vicious cycle of pain, reduced mobility, loss of independence, and increased risk of falls, frailty, and social isolation.","{""domains_linked"": ""bio_social"", ""integration_level"": ""mentioned"", ""source_factor_label"": ""pain"", ""target_factor_label"": ""social isolation"", ""direction"": ""unidirectional"", ""mediator_or_moderator"": """", ""claim_verbatim"": ""In the elderly, this translates to a vicious cycle of pain, reduced mobility, loss of independence, and increased risk of falls, frailty, and social isolation."", ""mechanism_note"": ""Pain leads to social isolation, but no pathway is specified."", ""section_located"": ""introduction"", ""evidence_basis"": ""asserted""}"
