record_id,model_label,model_id,extraction_field,item_index,label_raw,label_normalized,label_vocabulary,label_controlled,anchor_label,anchor_vocabulary,anchor_controlled,quote,item_json
F001_42080121,Laguna-XS-2.1,poolside/laguna-xs-2.1,biological_factors,3,mitochondrial dysfunction,mitochondrial dysfunction,,no,Metabolic Nutritional and Hormonal Factors,bio_subdomain,yes,"Underpinning these changes is profound mitochondrial dysfunction. Aging muscle is characterized by a decline in mitochondrial biogenesis, reduced efficiency of the electron transport chain, and an accumulation of mitochondrial DNA mutations. This leads to a bioenergetic crisis, where the muscle cell cannot generate sufficient ATP to meet the demands of contraction and repair.","{""factor_label"": ""mitochondrial dysfunction"", ""subdomain_label"": ""Metabolic Nutritional and Hormonal Factors"", ""mechanism_level"": ""systemic or whole body"", ""factor_role"": ""determinant or risk factor"", ""factor_verbatim"": ""Underpinning these changes is profound mitochondrial dysfunction. Aging muscle is characterized by a decline in mitochondrial biogenesis, reduced efficiency of the electron transport chain, and an accumulation of mitochondrial DNA mutations. This leads to a bioenergetic crisis, where the muscle cell cannot generate sufficient ATP to meet the demands of contraction and repair."", ""section_located"": ""unclear"", ""evidence_basis"": ""asserted""}"
F001_42080121,Laguna-XS-2.1,poolside/laguna-xs-2.1,biological_factors,4,central sensitization,central sensitization,,no,Central Sensitization and Neuroplasticity,bio_subdomain,yes,"In many older adults with chronic MPS, the pain experience is no longer solely driven by the peripheral MTrP. The constant barrage of nociceptive signals from the dysfunctional muscle tissue leads to profound neuroplastic changes in the central nervous system (CNS), a process known as central sensitization.","{""factor_label"": ""central sensitization"", ""subdomain_label"": ""Central Sensitization and Neuroplasticity"", ""mechanism_level"": ""spinal or central nervous system"", ""factor_role"": ""mediator"", ""factor_verbatim"": ""In many older adults with chronic MPS, the pain experience is no longer solely driven by the peripheral MTrP. The constant barrage of nociceptive signals from the dysfunctional muscle tissue leads to profound neuroplastic changes in the central nervous system (CNS), a process known as central sensitization."", ""section_located"": ""unclear"", ""evidence_basis"": ""asserted""}"
F001_42080121,Laguna-XS-2.1,poolside/laguna-xs-2.1,biological_factors,5,fascial stiffening,fascial stiffening,,no,Musculoskeletal and Structural Pathology,bio_subdomain,yes,"With age, the fascial matrix undergoes significant changes. There is an increase in collagen cross-linking, a decrease in elastin content, and a reduction in hyaluronic acid, a key lubricant. This leads to fascial stiffening, reduced tissue compliance, and impaired gliding between fascial layers.","{""factor_label"": ""fascial stiffening"", ""subdomain_label"": ""Musculoskeletal and Structural Pathology"", ""mechanism_level"": ""peripheral or tissue"", ""factor_role"": ""determinant or risk factor"", ""factor_verbatim"": ""With age, the fascial matrix undergoes significant changes. There is an increase in collagen cross-linking, a decrease in elastin content, and a reduction in hyaluronic acid, a key lubricant. This leads to fascial stiffening, reduced tissue compliance, and impaired gliding between fascial layers."", ""section_located"": ""unclear"", ""evidence_basis"": ""asserted""}"
F001_42080121,Laguna-XS-2.1,poolside/laguna-xs-2.1,biological_factors,6,vitamin D deficiency,vitamin d deficiency,,no,Metabolic Nutritional and Hormonal Factors,bio_subdomain,yes,"Given the high prevalence of nutritional deficiencies in the elderly, screening for conditions like vitamin D deficiency is crucial. Given the high prevalence of nutritional deficiencies in the elderly, screening for conditions like vitamin D deficiency is crucial.","{""factor_label"": ""vitamin D deficiency"", ""subdomain_label"": ""Metabolic Nutritional and Hormonal Factors"", ""mechanism_level"": ""systemic or whole body"", ""factor_role"": ""determinant or risk factor"", ""factor_verbatim"": ""Given the high prevalence of nutritional deficiencies in the elderly, screening for conditions like vitamin D deficiency is crucial. Given the high prevalence of nutritional deficiencies in the elderly, screening for conditions like vitamin D deficiency is crucial."", ""section_located"": ""unclear"", ""evidence_basis"": ""asserted""}"
F001_42080121,Laguna-XS-2.1,poolside/laguna-xs-2.1,social_factors,0,social isolation,social isolation,,no,Stigma Social Isolation and Exclusion,social_subdomain,yes,"In the elderly, this translates to a vicious cycle of pain, reduced mobility, loss of independence, and increased risk of falls, frailty, and social isolation.","{""factor_label"": ""social isolation"", ""subdomain_label"": ""Stigma Social Isolation and Exclusion"", ""social_level"": ""interpersonal"", ""factor_role"": ""determinant or risk factor"", ""factor_verbatim"": ""In the elderly, this translates to a vicious cycle of pain, reduced mobility, loss of independence, and increased risk of falls, frailty, and social isolation."", ""section_located"": ""unclear"", ""evidence_basis"": ""asserted""}"
F001_42080121,Laguna-XS-2.1,poolside/laguna-xs-2.1,social_factors,1,multidisciplinary team,multidisciplinary team,,no,Healthcare Access Navigation and System Factors,social_subdomain,yes,"The most effective, evidence-based, and patient-centered approach is one that is integrative and multidisciplinary. An integrative model of care moves beyond simply co-locating different services; it involves the active coordination and synthesis of multiple evidence-based modalities into a single, cohesive treatment plan.","{""factor_label"": ""multidisciplinary team"", ""subdomain_label"": ""Healthcare Access Navigation and System Factors"", ""social_level"": ""healthcare system"", ""factor_role"": ""intervention component"", ""factor_verbatim"": ""The most effective, evidence-based, and patient-centered approach is one that is integrative and multidisciplinary. An integrative model of care moves beyond simply co-locating different services; it involves the active coordination and synthesis of multiple evidence-based modalities into a single, cohesive treatment plan."", ""section_located"": ""unclear"", ""evidence_basis"": ""asserted""}"
F001_42080121,Laguna-XS-2.1,poolside/laguna-xs-2.1,social_factors,2,care coordination,care coordination,,no,Healthcare Access Navigation and System Factors,social_subdomain,yes,"An integrative model of care moves beyond simply co-locating different services; it involves the active coordination and synthesis of multiple evidence-based modalities into a single, cohesive treatment plan that is tailored to the individual patient's unique biopsychosocial profile.","{""factor_label"": ""care coordination"", ""subdomain_label"": ""Healthcare Access Navigation and System Factors"", ""social_level"": ""healthcare system"", ""factor_role"": ""intervention component"", ""factor_verbatim"": ""An integrative model of care moves beyond simply co-locating different services; it involves the active coordination and synthesis of multiple evidence-based modalities into a single, cohesive treatment plan that is tailored to the individual patient's unique biopsychosocial profile."", ""section_located"": ""unclear"", ""evidence_basis"": ""asserted""}"
F001_42080121,Laguna-XS-2.1,poolside/laguna-xs-2.1,psychological_concepts,0,pain catastrophizing,pain catastrophizing,psych_concept,yes,catastrophizing and negative cognitive appraisal,concept_family,yes,"Pain catastrophizing (a negative cognitive-affective response to pain), anxiety, and depression can directly amplify the activity in these emotional brain circuits, further enhancing the perception of pain and creating a vicious, self-perpetuating cycle.","{""concept_label"": ""pain catastrophizing"", ""concept_family"": ""catastrophizing and negative cognitive appraisal"", ""definitional_status"": ""described_informally"", ""definition_verbatim"": ""Pain catastrophizing (a negative cognitive-affective response to pain), anxiety, and depression can directly amplify the activity in these emotional brain circuits, further enhancing the perception of pain and creating a vicious, self-perpetuating cycle."", ""definition_source"": ""own definition"", ""measure_named"": ""Pain Catastrophizing Scale (PCS)"", ""factor_role"": ""determinant or risk factor"", ""section_located"": ""unclear""}"
F001_42080121,Laguna-XS-2.1,poolside/laguna-xs-2.1,psychological_concepts,1,fear-avoidance beliefs,fear-avoidance beliefs,psych_concept,yes,"fear, avoidance and pain-related fear",concept_family,yes,The Fear-Avoidance Beliefs Questionnaire (FABQ) assesses how fear of pain may be limiting physical activity.,"{""concept_label"": ""fear-avoidance beliefs"", ""concept_family"": ""fear, avoidance and pain-related fear"", ""definitional_status"": ""described_informally"", ""definition_verbatim"": ""The Fear-Avoidance Beliefs Questionnaire (FABQ) assesses how fear of pain may be limiting physical activity."", ""definition_source"": ""own definition"", ""measure_named"": ""Fear-Avoidance Beliefs Questionnaire (FABQ)"", ""factor_role"": ""determinant or risk factor"", ""section_located"": ""unclear""}"
F001_42080121,Laguna-XS-2.1,poolside/laguna-xs-2.1,psychological_concepts,2,depression,depression,psych_concept,yes,"depression, low mood and negative affect",concept_family,yes,"Chronic pain is frequently comorbid with depression, anxiety, social isolation, and a loss of personal identity.","{""concept_label"": ""depression"", ""concept_family"": ""depression, low mood and negative affect"", ""definitional_status"": ""described_informally"", ""definition_verbatim"": ""Chronic pain is frequently comorbid with depression, anxiety, social isolation, and a loss of personal identity."", ""definition_source"": ""own definition"", ""measure_named"": ""Geriatric Depression Scale (GDS)"", ""factor_role"": ""determinant or risk factor"", ""section_located"": ""unclear""}"
F001_42080121,Laguna-XS-2.1,poolside/laguna-xs-2.1,psychological_concepts,3,anxiety,anxiety,psych_concept,yes,anxiety and psychological reactivity,concept_family,yes,"Chronic pain is frequently comorbid with depression, anxiety, social isolation, and a loss of personal identity.","{""concept_label"": ""anxiety"", ""concept_family"": ""anxiety and psychological reactivity"", ""definitional_status"": ""described_informally"", ""definition_verbatim"": ""Chronic pain is frequently comorbid with depression, anxiety, social isolation, and a loss of personal identity."", ""definition_source"": ""own definition"", ""measure_named"": ""Geriatric Anxiety Inventory (GAI)"", ""factor_role"": ""determinant or risk factor"", ""section_located"": ""unclear""}"
F001_42080121,Laguna-XS-2.1,poolside/laguna-xs-2.1,psychological_concepts,4,psychological flexibility,psychological flexibility,psych_concept,yes,"acceptance, psychological flexibility and mindfulness",concept_family,yes,ACT focuses on increasing psychological flexibility—the ability to accept uncomfortable thoughts and feelings (like pain) while still taking action that is consistent with one's personal values.,"{""concept_label"": ""psychological flexibility"", ""concept_family"": ""acceptance, psychological flexibility and mindfulness"", ""definitional_status"": ""described_informally"", ""definition_verbatim"": ""ACT focuses on increasing psychological flexibility—the ability to accept uncomfortable thoughts and feelings (like pain) while still taking action that is consistent with one's personal values."", ""definition_source"": ""own definition"", ""measure_named"": """", ""factor_role"": ""protective factor"", ""section_located"": ""unclear""}"
F001_42080121,Laguna-XS-2.1,poolside/laguna-xs-2.1,psychological_concepts,5,acceptance,acceptance,psych_concept,no,"acceptance, psychological flexibility and mindfulness",concept_family,yes,"Acceptance: Making room for painful sensations, thoughts, and emotions without struggling with them.","{""concept_label"": ""acceptance"", ""concept_family"": ""acceptance, psychological flexibility and mindfulness"", ""definitional_status"": ""described_informally"", ""definition_verbatim"": ""Acceptance: Making room for painful sensations, thoughts, and emotions without struggling with them."", ""definition_source"": ""own definition"", ""measure_named"": """", ""factor_role"": ""protective factor"", ""section_located"": ""unclear""}"
F001_42080121,Laguna-XS-2.1,poolside/laguna-xs-2.1,psychological_concepts,6,cognitive behavioral therapy,cognitive behavioral therapy,psych_concept,no,cognitive-behavioural and psychotherapeutic approaches,concept_family,yes,"CBT is the most widely studied and well-established psychological intervention for chronic pain. The core principle of CBT is that our thoughts, feelings, and behaviors are interconnected.","{""concept_label"": ""cognitive behavioral therapy"", ""concept_family"": ""cognitive-behavioural and psychotherapeutic approaches"", ""definitional_status"": ""described_informally"", ""definition_verbatim"": ""CBT is the most widely studied and well-established psychological intervention for chronic pain. The core principle of CBT is that our thoughts, feelings, and behaviors are interconnected."", ""definition_source"": ""own definition"", ""measure_named"": """", ""factor_role"": ""intervention component"", ""section_located"": ""unclear""}"
F001_42080121,Laguna-XS-2.1,poolside/laguna-xs-2.1,psychological_concepts,7,acceptance and commitment therapy,acceptance and commitment therapy,psych_concept,no,"third-wave, ACT and contextual approaches",concept_family,yes,"ACT is a newer, 'third-wave' cognitive-behavioral therapy that has shown significant promise for chronic pain. Rather than trying to change or eliminate pain, ACT focuses on increasing psychological flexibility.","{""concept_label"": ""acceptance and commitment therapy"", ""concept_family"": ""third-wave, ACT and contextual approaches"", ""definitional_status"": ""described_informally"", ""definition_verbatim"": ""ACT is a newer, 'third-wave' cognitive-behavioral therapy that has shown significant promise for chronic pain. Rather than trying to change or eliminate pain, ACT focuses on increasing psychological flexibility."", ""definition_source"": ""own definition"", ""measure_named"": """", ""factor_role"": ""intervention component"", ""section_located"": ""unclear""}"
F001_42080121,Laguna-XS-2.1,poolside/laguna-xs-2.1,other_domain_factors,0,digital therapeutics,digital therapeutics,,no,,,no,"Digital therapeutics (DTx) leverage technology to deliver evidence-based therapeutic interventions directly to patients via software programs, applications, and devices. For geriatric MPS, DTx offers an unprecedented opportunity to scale access to non-pharmacological interventions like cognitive behavioral therapy (CBT), therapeutic exercise, and patient education, overcoming barriers of mobility and access that disproportionately affect the elderly.","{""factor_label"": ""digital therapeutics"", ""domain"": ""other"", ""factor_role"": ""intervention component"", ""factor_verbatim"": ""Digital therapeutics (DTx) leverage technology to deliver evidence-based therapeutic interventions directly to patients via software programs, applications, and devices. For geriatric MPS, DTx offers an unprecedented opportunity to scale access to non-pharmacological interventions like cognitive behavioral therapy (CBT), therapeutic exercise, and patient education, overcoming barriers of mobility and access that disproportionately affect the elderly."", ""section_located"": ""introduction""}"
F001_42080121,Laguna-XS-2.1,poolside/laguna-xs-2.1,other_domain_factors,1,precision geriatrics,precision geriatrics,,no,,,no,"Precision geriatrics applies the principles of precision medicine to the unique context of aging, using biomarkers, functional assessments, and multidimensional data to tailor interventions to an individual's specific risk profile, physiological reserve, and personal goals.","{""factor_label"": ""precision geriatrics"", ""domain"": ""other"", ""factor_role"": ""determinant or risk factor"", ""factor_verbatim"": ""Precision geriatrics applies the principles of precision medicine to the unique context of aging, using biomarkers, functional assessments, and multidimensional data to tailor interventions to an individual's specific risk profile, physiological reserve, and personal goals."", ""section_located"": ""introduction""}"
F001_42080121,Laguna-XS-2.1,poolside/laguna-xs-2.1,other_domain_factors,2,de-prescribing,de-prescribing,,no,,,no,"The traditional, often empirical, approach of prescribing analgesics must give way to a more thoughtful, evidence-based strategy that prioritizes safety, individualizes treatment, and actively embraces de-prescribing—the systematic process of tapering or stopping medications that may no longer be beneficial or may be causing harm.","{""factor_label"": ""de-prescribing"", ""domain"": ""other"", ""factor_role"": ""intervention component"", ""factor_verbatim"": ""The traditional, often empirical, approach of prescribing analgesics must give way to a more thoughtful, evidence-based strategy that prioritizes safety, individualizes treatment, and actively embraces de-prescribing—the systematic process of tapering or stopping medications that may no longer be beneficial or may be causing harm."", ""section_located"": ""unclear""}"
F001_42080121,Laguna-XS-2.1,poolside/laguna-xs-2.1,concept_relations,0,pain catastrophizing | antecedent_or_cause_of | central sensitization,pain catastrophizing,,no,,,no,"Psychological factors, which are highly prevalent in older adults with chronic pain, act as powerful top-down modulators of this centralized pain state... Pain catastrophizing (a negative cognitive-affective response to pain), anxiety, and depression can directly amplify the activity in these emotional brain circuits, further enhancing the perception of pain and creating a vicious, self-perpetuating cycle.","{""source_concept"": ""pain catastrophizing"", ""target_concept"": ""central sensitization"", ""relation_type"": ""antecedent_or_cause_of"", ""explicitly_stated"": ""yes"", ""relation_verbatim"": ""Psychological factors, which are highly prevalent in older adults with chronic pain, act as powerful top-down modulators of this centralized pain state... Pain catastrophizing (a negative cognitive-affective response to pain), anxiety, and depression can directly amplify the activity in these emotional brain circuits, further enhancing the perception of pain and creating a vicious, self-perpetuating cycle."", ""section_located"": ""unclear""}"
F001_42080121,Laguna-XS-2.1,poolside/laguna-xs-2.1,concept_relations,1,anxiety | antecedent_or_cause_of | central sensitization,anxiety,,no,,,no,"Psychological factors, which are highly prevalent in older adults with chronic pain, act as powerful top-down modulators of this centralized pain state... Pain catastrophizing (a negative cognitive-affective response to pain), anxiety, and depression can directly amplify the activity in these emotional brain circuits, further enhancing the perception of pain and creating a vicious, self-perpetuating cycle.","{""source_concept"": ""anxiety"", ""target_concept"": ""central sensitization"", ""relation_type"": ""antecedent_or_cause_of"", ""explicitly_stated"": ""yes"", ""relation_verbatim"": ""Psychological factors, which are highly prevalent in older adults with chronic pain, act as powerful top-down modulators of this centralized pain state... Pain catastrophizing (a negative cognitive-affective response to pain), anxiety, and depression can directly amplify the activity in these emotional brain circuits, further enhancing the perception of pain and creating a vicious, self-perpetuating cycle."", ""section_located"": ""unclear""}"
F001_42080121,Laguna-XS-2.1,poolside/laguna-xs-2.1,concept_relations,2,depression | antecedent_or_cause_of | central sensitization,depression,,no,,,no,"Psychological factors, which are highly prevalent in older adults with chronic pain, act as powerful top-down modulators of this centralized pain state... Pain catastrophizing (a negative cognitive-affective response to pain), anxiety, and depression can directly amplify the activity in these emotional brain circuits, further enhancing the perception of pain and creating a vicious, self-perpetuating cycle.","{""source_concept"": ""depression"", ""target_concept"": ""central sensitization"", ""relation_type"": ""antecedent_or_cause_of"", ""explicitly_stated"": ""yes"", ""relation_verbatim"": ""Psychological factors, which are highly prevalent in older adults with chronic pain, act as powerful top-down modulators of this centralized pain state... Pain catastrophizing (a negative cognitive-affective response to pain), anxiety, and depression can directly amplify the activity in these emotional brain circuits, further enhancing the perception of pain and creating a vicious, self-perpetuating cycle."", ""section_located"": ""unclear""}"
F001_42080121,Laguna-XS-2.1,poolside/laguna-xs-2.1,concept_relations,3,sarcopenia | antecedent_or_cause_of | myofascial pain syndrome,sarcopenia,,no,,,no,"In MPS, sarcopenia creates a vulnerable substrate. A weaker, smaller muscle has less physiological reserve to handle daily physical stressors, leading to micro-trauma, metabolic overload, and the initiation of the trigger point cascade.","{""source_concept"": ""sarcopenia"", ""target_concept"": ""myofascial pain syndrome"", ""relation_type"": ""antecedent_or_cause_of"", ""explicitly_stated"": ""yes"", ""relation_verbatim"": ""In MPS, sarcopenia creates a vulnerable substrate. A weaker, smaller muscle has less physiological reserve to handle daily physical stressors, leading to micro-trauma, metabolic overload, and the initiation of the trigger point cascade."", ""section_located"": ""unclear""}"
F001_42080121,Laguna-XS-2.1,poolside/laguna-xs-2.1,concept_relations,4,inflammaging | antecedent_or_cause_of | central sensitization,inflammaging,,no,,,no,"This systemic inflammatory milieu can lower the activation threshold of peripheral nociceptors, effectively 'priming' them to fire in response to otherwise innocuous stimuli... This may explain why older adults often experience more widespread and persistent pain from a given peripheral injury and are more susceptible to the development of chronic pain states.","{""source_concept"": ""inflammaging"", ""target_concept"": ""central sensitization"", ""relation_type"": ""antecedent_or_cause_of"", ""explicitly_stated"": ""yes"", ""relation_verbatim"": ""This systemic inflammatory milieu can lower the activation threshold of peripheral nociceptors, effectively 'priming' them to fire in response to otherwise innocuous stimuli... This may explain why older adults often experience more widespread and persistent pain from a given peripheral injury and are more susceptible to the development of chronic pain states."", ""section_located"": ""unclear""}"
F001_42080121,Laguna-XS-2.1,poolside/laguna-xs-2.1,concept_relations,5,cognitive behavioral therapy | consequence_or_outcome_of | pain catastrophizing,cognitive behavioral therapy,,no,,,no,"CBT for pain helps patients to: (1) Identify and Challenge Maladaptive Thoughts: Patients learn to recognize and reframe negative thought patterns like pain catastrophizing (e.g., 'This pain is a disaster and it will never get better').","{""source_concept"": ""cognitive behavioral therapy"", ""target_concept"": ""pain catastrophizing"", ""relation_type"": ""consequence_or_outcome_of"", ""explicitly_stated"": ""yes"", ""relation_verbatim"": ""CBT for pain helps patients to: (1) Identify and Challenge Maladaptive Thoughts: Patients learn to recognize and reframe negative thought patterns like pain catastrophizing (e.g., 'This pain is a disaster and it will never get better')."", ""section_located"": ""unclear""}"
F001_42080121,Laguna-XS-2.1,poolside/laguna-xs-2.1,concept_relations,6,acceptance and commitment therapy | consequence_or_outcome_of | pain catastrophizing,acceptance and commitment therapy,,no,,,no,"Rather than trying to change or eliminate pain, ACT focuses on increasing psychological flexibility... Cognitive Defusion: Learning to see thoughts as just thoughts, rather than objective truths or commands.","{""source_concept"": ""acceptance and commitment therapy"", ""target_concept"": ""pain catastrophizing"", ""relation_type"": ""consequence_or_outcome_of"", ""explicitly_stated"": ""yes"", ""relation_verbatim"": ""Rather than trying to change or eliminate pain, ACT focuses on increasing psychological flexibility... Cognitive Defusion: Learning to see thoughts as just thoughts, rather than objective truths or commands."", ""section_located"": ""unclear""}"
