record_id,model_label,model_id,extraction_field,item_index,label_raw,label_normalized,label_vocabulary,label_controlled,anchor_label,anchor_vocabulary,anchor_controlled,quote,item_json
F001_42080121,Nex-N2-Mini,nex-agi/nex-n2-mini,domain_evidence,0,biological,biological,,no,,,no,"Sarcopenia, the age-related loss of skeletal muscle mass and strength, is a cornerstone of this decline. Beginning in the fourth decade of life, muscle mass decreases by approximately 8% per decade, accelerating after the age of 70. In MPS, sarcopenia creates a vulnerable substrate.","{""domain"": ""biological"", ""coverage_level"": ""elaborated"", ""constructs_named"": [""sarcopenia"", ""fascial stiffening"", ""mitochondrial dysfunction"", ""inflammaging"", ""central sensitization""], ""subdomains_named"": [""Physical Function Mobility and Deconditioning"", ""Musculoskeletal and Structural Pathology"", ""Metabolic Nutritional and Hormonal Factors"", ""Immune Inflammatory and Neuroinflammatory Processes"", ""Central Sensitization and Neuroplasticity""], ""evidence_verbatim"": ""Sarcopenia, the age-related loss of skeletal muscle mass and strength, is a cornerstone of this decline. Beginning in the fourth decade of life, muscle mass decreases by approximately 8% per decade, accelerating after the age of 70. In MPS, sarcopenia creates a vulnerable substrate."", ""section_located"": ""discussion""}"
F001_42080121,Nex-N2-Mini,nex-agi/nex-n2-mini,domain_evidence,1,psychological,psychological,,no,,,no,"Psychological factors, which are highly prevalent in older adults with chronic pain, act as powerful top-down modulators of this centralized pain state. Pain catastrophizing (a negative cognitive-affective response to pain), anxiety, and depression can directly amplify the activity in these emotional brain circuits.","{""domain"": ""psychological"", ""coverage_level"": ""elaborated"", ""constructs_named"": [""pain catastrophizing"", ""anxiety"", ""depression"", ""fear-avoidance behaviors"", ""psychological flexibility""], ""subdomains_named"": [""Catastrophizing and Negative Cognitive Appraisal"", ""Anxiety and Psychological Reactivity"", ""Depression Emotional Distress and Affect"", ""Fear Avoidance and Pain Related Fear"", ""Acceptance Psychological Flexibility and Mindfulness""], ""evidence_verbatim"": ""Psychological factors, which are highly prevalent in older adults with chronic pain, act as powerful top-down modulators of this centralized pain state. Pain catastrophizing (a negative cognitive-affective response to pain), anxiety, and depression can directly amplify the activity in these emotional brain circuits."", ""section_located"": ""discussion""}"
F001_42080121,Nex-N2-Mini,nex-agi/nex-n2-mini,domain_evidence,2,social,social,,no,,,no,"The “digital divide”—unequal access to technology, internet connectivity, and digital literacy—disproportionately affects the very populations most burdened by chronic pain: older adults, low-income individuals, racial/ethnic minorities, and rural residents.","{""domain"": ""social"", ""coverage_level"": ""mentioned"", ""constructs_named"": [""digital divide"", ""social determinants of health"", ""family support"", ""caregiver burden""], ""subdomains_named"": [""Social Determinants of Pain and Environment"", ""Social Support Network and Interpersonal Resources""], ""evidence_verbatim"": ""The “digital divide”—unequal access to technology, internet connectivity, and digital literacy—disproportionately affects the very populations most burdened by chronic pain: older adults, low-income individuals, racial/ethnic minorities, and rural residents."", ""section_located"": ""discussion""}"
F001_42080121,Nex-N2-Mini,nex-agi/nex-n2-mini,biological_factors,0,sarcopenia,sarcopenia,,no,Physical Function Mobility and Deconditioning,bio_subdomain,yes,"Sarcopenia, the age-related loss of skeletal muscle mass and strength, is a cornerstone of this decline. Beginning in the fourth decade of life, muscle mass decreases by approximately 8% per decade, accelerating after the age of 70. In MPS, sarcopenia creates a vulnerable substrate.","{""factor_label"": ""sarcopenia"", ""subdomain_label"": ""Physical Function Mobility and Deconditioning"", ""mechanism_level"": ""structural or anatomical"", ""factor_role"": ""determinant or risk factor"", ""factor_verbatim"": ""Sarcopenia, the age-related loss of skeletal muscle mass and strength, is a cornerstone of this decline. Beginning in the fourth decade of life, muscle mass decreases by approximately 8% per decade, accelerating after the age of 70. In MPS, sarcopenia creates a vulnerable substrate."", ""section_located"": ""discussion"", ""evidence_basis"": ""cited_from_other_work""}"
F001_42080121,Nex-N2-Mini,nex-agi/nex-n2-mini,biological_factors,1,fascial stiffening,fascial stiffening,,no,Musculoskeletal and Structural Pathology,bio_subdomain,yes,"This leads to fascial stiffening, reduced tissue compliance, and impaired gliding between fascial layers. This increased stiffness can directly contribute to pain by compressing embedded nociceptors and small nerve fibers.","{""factor_label"": ""fascial stiffening"", ""subdomain_label"": ""Musculoskeletal and Structural Pathology"", ""mechanism_level"": ""structural or anatomical"", ""factor_role"": ""determinant or risk factor"", ""factor_verbatim"": ""This leads to fascial stiffening, reduced tissue compliance, and impaired gliding between fascial layers. This increased stiffness can directly contribute to pain by compressing embedded nociceptors and small nerve fibers."", ""section_located"": ""discussion"", ""evidence_basis"": ""cited_from_other_work""}"
F001_42080121,Nex-N2-Mini,nex-agi/nex-n2-mini,biological_factors,2,mitochondrial dysfunction,mitochondrial dysfunction,,no,Metabolic Nutritional and Hormonal Factors,bio_subdomain,yes,"Underpinning these changes is profound mitochondrial dysfunction. Aging muscle is characterized by a decline in mitochondrial biogenesis, reduced efficiency of the electron transport chain, and an accumulation of mitochondrial DNA mutations.","{""factor_label"": ""mitochondrial dysfunction"", ""subdomain_label"": ""Metabolic Nutritional and Hormonal Factors"", ""mechanism_level"": ""genetic or molecular"", ""factor_role"": ""determinant or risk factor"", ""factor_verbatim"": ""Underpinning these changes is profound mitochondrial dysfunction. Aging muscle is characterized by a decline in mitochondrial biogenesis, reduced efficiency of the electron transport chain, and an accumulation of mitochondrial DNA mutations."", ""section_located"": ""discussion"", ""evidence_basis"": ""cited_from_other_work""}"
F001_42080121,Nex-N2-Mini,nex-agi/nex-n2-mini,biological_factors,3,inflammaging,inflammaging,,no,Immune Inflammatory and Neuroinflammatory Processes,bio_subdomain,yes,"Superimposed on these structural changes is a systemic, pro-inflammatory state known as “inflammaging.” This refers to the chronic, low-grade, sterile inflammation that characterizes the aging process.","{""factor_label"": ""inflammaging"", ""subdomain_label"": ""Immune Inflammatory and Neuroinflammatory Processes"", ""mechanism_level"": ""systemic or whole body"", ""factor_role"": ""determinant or risk factor"", ""factor_verbatim"": ""Superimposed on these structural changes is a systemic, pro-inflammatory state known as “inflammaging.” This refers to the chronic, low-grade, sterile inflammation that characterizes the aging process."", ""section_located"": ""discussion"", ""evidence_basis"": ""cited_from_other_work""}"
F001_42080121,Nex-N2-Mini,nex-agi/nex-n2-mini,biological_factors,4,cellular senescence and the senescence-associated secretory phenotype (SASP),cellular senescence and the senescence-associated secretory phenotype (sasp),,no,Immune Inflammatory and Neuroinflammatory Processes,bio_subdomain,yes,"A key driver of inflammaging is cellular senescence—the accumulation of non-dividing but metabolically active cells that secrete a cocktail of inflammatory mediators, known as the senescence-associated secretory phenotype (SASP).","{""factor_label"": ""cellular senescence and the senescence-associated secretory phenotype (SASP)"", ""subdomain_label"": ""Immune Inflammatory and Neuroinflammatory Processes"", ""mechanism_level"": ""systemic or whole body"", ""factor_role"": ""determinant or risk factor"", ""factor_verbatim"": ""A key driver of inflammaging is cellular senescence—the accumulation of non-dividing but metabolically active cells that secrete a cocktail of inflammatory mediators, known as the senescence-associated secretory phenotype (SASP)."", ""section_located"": ""discussion"", ""evidence_basis"": ""cited_from_other_work""}"
F001_42080121,Nex-N2-Mini,nex-agi/nex-n2-mini,biological_factors,5,central sensitization,central sensitization,,no,Central Sensitization and Neuroplasticity,bio_subdomain,yes,"In many older adults with chronic MPS, the pain experience is no longer solely driven by the peripheral MTrP. The constant barrage of nociceptive signals from the dysfunctional muscle tissue leads to profound neuroplastic changes in the central nervous system (CNS), a process known as central sensitization.","{""factor_label"": ""central sensitization"", ""subdomain_label"": ""Central Sensitization and Neuroplasticity"", ""mechanism_level"": ""spinal or central nervous system"", ""factor_role"": ""determinant or risk factor"", ""factor_verbatim"": ""In many older adults with chronic MPS, the pain experience is no longer solely driven by the peripheral MTrP. The constant barrage of nociceptive signals from the dysfunctional muscle tissue leads to profound neuroplastic changes in the central nervous system (CNS), a process known as central sensitization."", ""section_located"": ""discussion"", ""evidence_basis"": ""cited_from_other_work""}"
F001_42080121,Nex-N2-Mini,nex-agi/nex-n2-mini,biological_factors,6,neuroendocrine dysregulation and the HPA axis,neuroendocrine dysregulation and the hpa axis,,no,Metabolic Nutritional and Hormonal Factors,bio_subdomain,yes,"Age-related changes in the neuroendocrine system also play a crucial role. Dysregulation of the hypothalamic–pituitary–adrenal (HPA) axis, the body’s central stress response system, is common in older adults.","{""factor_label"": ""neuroendocrine dysregulation and the HPA axis"", ""subdomain_label"": ""Metabolic Nutritional and Hormonal Factors"", ""mechanism_level"": ""systemic or whole body"", ""factor_role"": ""determinant or risk factor"", ""factor_verbatim"": ""Age-related changes in the neuroendocrine system also play a crucial role. Dysregulation of the hypothalamic–pituitary–adrenal (HPA) axis, the body’s central stress response system, is common in older adults."", ""section_located"": ""discussion"", ""evidence_basis"": ""cited_from_other_work""}"
F001_42080121,Nex-N2-Mini,nex-agi/nex-n2-mini,biological_factors,7,vitamin D deficiency,vitamin d deficiency,,no,Metabolic Nutritional and Hormonal Factors,bio_subdomain,yes,"For instance, a high prevalence of vitamin D deficiency has been observed in patients with chronic MPS, with age and limited sun exposure being significant risk factors.","{""factor_label"": ""vitamin D deficiency"", ""subdomain_label"": ""Metabolic Nutritional and Hormonal Factors"", ""mechanism_level"": ""systemic or whole body"", ""factor_role"": ""determinant or risk factor"", ""factor_verbatim"": ""For instance, a high prevalence of vitamin D deficiency has been observed in patients with chronic MPS, with age and limited sun exposure being significant risk factors."", ""section_located"": ""discussion"", ""evidence_basis"": ""cited_from_other_work""}"
F001_42080121,Nex-N2-Mini,nex-agi/nex-n2-mini,biological_factors,8,NSAIDs,nsaids,,no,Pharmacological and Biomedical Treatment,bio_subdomain,yes,"Non-Steroidal Anti-Inflammatory Drugs (NSAIDs): While effective for acute inflammatory pain, the chronic use of NSAIDs (e.g., ibuprofen, naproxen) is strongly discouraged in the elderly.","{""factor_label"": ""NSAIDs"", ""subdomain_label"": ""Pharmacological and Biomedical Treatment"", ""mechanism_level"": ""treatment related"", ""factor_role"": ""treatment target"", ""factor_verbatim"": ""Non-Steroidal Anti-Inflammatory Drugs (NSAIDs): While effective for acute inflammatory pain, the chronic use of NSAIDs (e.g., ibuprofen, naproxen) is strongly discouraged in the elderly."", ""section_located"": ""discussion"", ""evidence_basis"": ""cited_from_other_work""}"
F001_42080121,Nex-N2-Mini,nex-agi/nex-n2-mini,biological_factors,9,gabapentinoids,gabapentinoids,,no,Pharmacological and Biomedical Treatment,bio_subdomain,yes,"Gabapentinoids (Gabapentin and Pregabalin): These drugs are widely prescribed for neuropathic pain, but their efficacy in nociceptive or mixed pain states like MPS is limited.","{""factor_label"": ""gabapentinoids"", ""subdomain_label"": ""Pharmacological and Biomedical Treatment"", ""mechanism_level"": ""treatment related"", ""factor_role"": ""treatment target"", ""factor_verbatim"": ""Gabapentinoids (Gabapentin and Pregabalin): These drugs are widely prescribed for neuropathic pain, but their efficacy in nociceptive or mixed pain states like MPS is limited."", ""section_located"": ""discussion"", ""evidence_basis"": ""cited_from_other_work""}"
F001_42080121,Nex-N2-Mini,nex-agi/nex-n2-mini,biological_factors,10,selective sodium channel blockers (NaV1.8 inhibitors/Suzetrigine),selective sodium channel blockers (nav1.8 inhibitors/suzetrigine),,no,Pharmacological and Biomedical Treatment,bio_subdomain,yes,Selective Sodium Channel Blockers: A highly promising frontier is the development of selective inhibitors of the NaV1.8 sodium channel.,"{""factor_label"": ""selective sodium channel blockers (NaV1.8 inhibitors/Suzetrigine)"", ""subdomain_label"": ""Pharmacological and Biomedical Treatment"", ""mechanism_level"": ""peripheral or tissue"", ""factor_role"": ""intervention component"", ""factor_verbatim"": ""Selective Sodium Channel Blockers: A highly promising frontier is the development of selective inhibitors of the NaV1.8 sodium channel."", ""section_located"": ""discussion"", ""evidence_basis"": ""cited_from_other_work""}"
F001_42080121,Nex-N2-Mini,nex-agi/nex-n2-mini,biological_factors,11,senolytic therapies,senolytic therapies,,no,Pharmacological and Biomedical Treatment,bio_subdomain,yes,A pharmacological frontier with particular relevance to geriatric MPS is senolytic therapy—agents designed to selectively eliminate senescent cells that accumulate with aging and drive chronic inflammation through the senescence-associated secretory phenotype (SASP).,"{""factor_label"": ""senolytic therapies"", ""subdomain_label"": ""Pharmacological and Biomedical Treatment"", ""mechanism_level"": ""treatment related"", ""factor_role"": ""intervention component"", ""factor_verbatim"": ""A pharmacological frontier with particular relevance to geriatric MPS is senolytic therapy—agents designed to selectively eliminate senescent cells that accumulate with aging and drive chronic inflammation through the senescence-associated secretory phenotype (SASP)."", ""section_located"": ""discussion"", ""evidence_basis"": ""cited_from_other_work""}"
F001_42080121,Nex-N2-Mini,nex-agi/nex-n2-mini,social_factors,0,social isolation,social isolation,,no,Stigma Social Isolation and Exclusion,social_subdomain,yes,"vicious cycle of pain, reduced mobility, loss of independence, and increased risk of falls, frailty, and social isolation","{""factor_label"": ""social isolation"", ""subdomain_label"": ""Stigma Social Isolation and Exclusion"", ""social_level"": ""community"", ""factor_role"": ""correlate"", ""factor_verbatim"": ""vicious cycle of pain, reduced mobility, loss of independence, and increased risk of falls, frailty, and social isolation"", ""section_located"": ""introduction"", ""evidence_basis"": ""cited_from_other_work""}"
F001_42080121,Nex-N2-Mini,nex-agi/nex-n2-mini,social_factors,1,family caregivers,family caregivers,,no,Social Support Network and Interpersonal Resources,social_subdomain,yes,"Family Support: Family members, who were healthcare professionals (though not specialized in geriatric pain or rehabilitation), provided continuous psychological support, reassurance, and assistance with activities of daily living.","{""factor_label"": ""family caregivers"", ""subdomain_label"": ""Social Support Network and Interpersonal Resources"", ""social_level"": ""family or household"", ""factor_role"": ""protective factor"", ""factor_verbatim"": ""Family Support: Family members, who were healthcare professionals (though not specialized in geriatric pain or rehabilitation), provided continuous psychological support, reassurance, and assistance with activities of daily living."", ""section_located"": ""discussion"", ""evidence_basis"": ""clinical_observation""}"
F001_42080121,Nex-N2-Mini,nex-agi/nex-n2-mini,social_factors,2,social determinants of health,social determinants of health,,no,Social Determinants of Pain and Environment,social_subdomain,yes,"Social Worker or Care Coordinator: Helps to address social determinants of health, connects the patient with community resources, and helps communication among the patient, family, and healthcare team.","{""factor_label"": ""social determinants of health"", ""subdomain_label"": ""Social Determinants of Pain and Environment"", ""social_level"": ""healthcare system"", ""factor_role"": ""contextual condition"", ""factor_verbatim"": ""Social Worker or Care Coordinator: Helps to address social determinants of health, connects the patient with community resources, and helps communication among the patient, family, and healthcare team."", ""section_located"": ""discussion"", ""evidence_basis"": ""asserted""}"
F001_42080121,Nex-N2-Mini,nex-agi/nex-n2-mini,social_factors,3,community resources,community resources,,no,Social Determinants of Pain and Environment,social_subdomain,yes,"Social Worker or Care Coordinator: Helps to address social determinants of health, connects the patient with community resources, and helps communication among the patient, family, and healthcare team.","{""factor_label"": ""community resources"", ""subdomain_label"": ""Social Determinants of Pain and Environment"", ""social_level"": ""community"", ""factor_role"": ""contextual condition"", ""factor_verbatim"": ""Social Worker or Care Coordinator: Helps to address social determinants of health, connects the patient with community resources, and helps communication among the patient, family, and healthcare team."", ""section_located"": ""discussion"", ""evidence_basis"": ""asserted""}"
F001_42080121,Nex-N2-Mini,nex-agi/nex-n2-mini,social_factors,4,digital divide,digital divide,,no,Social Determinants of Pain and Environment,social_subdomain,yes,"The “digital divide”—unequal access to technology, internet connectivity, and digital literacy—disproportionately affects the very populations most burdened by chronic pain: older adults, low-income individuals, racial/ethnic minorities, and rural residents.","{""factor_label"": ""digital divide"", ""subdomain_label"": ""Social Determinants of Pain and Environment"", ""social_level"": ""healthcare system"", ""factor_role"": ""moderator"", ""factor_verbatim"": ""The “digital divide”—unequal access to technology, internet connectivity, and digital literacy—disproportionately affects the very populations most burdened by chronic pain: older adults, low-income individuals, racial/ethnic minorities, and rural residents."", ""section_located"": ""discussion"", ""evidence_basis"": ""cited_from_other_work""}"
F001_42080121,Nex-N2-Mini,nex-agi/nex-n2-mini,social_factors,5,low-income individuals,low-income individuals,,no,Socioeconomic Status and Health Inequity,social_subdomain,yes,"The “digital divide”—unequal access to technology, internet connectivity, and digital literacy—disproportionately affects the very populations most burdened by chronic pain: older adults, low-income individuals, racial/ethnic minorities, and rural residents.","{""factor_label"": ""low-income individuals"", ""subdomain_label"": ""Socioeconomic Status and Health Inequity"", ""social_level"": ""economic"", ""factor_role"": ""contextual condition"", ""factor_verbatim"": ""The “digital divide”—unequal access to technology, internet connectivity, and digital literacy—disproportionately affects the very populations most burdened by chronic pain: older adults, low-income individuals, racial/ethnic minorities, and rural residents."", ""section_located"": ""discussion"", ""evidence_basis"": ""cited_from_other_work""}"
F001_42080121,Nex-N2-Mini,nex-agi/nex-n2-mini,social_factors,6,racial/ethnic minorities,racial/ethnic minorities,,no,Cultural Ethnic and Demographic Context,social_subdomain,yes,"The “digital divide”—unequal access to technology, internet connectivity, and digital literacy—disproportionately affects the very populations most burdened by chronic pain: older adults, low-income individuals, racial/ethnic minorities, and rural residents.","{""factor_label"": ""racial/ethnic minorities"", ""subdomain_label"": ""Cultural Ethnic and Demographic Context"", ""social_level"": ""cultural"", ""factor_role"": ""contextual condition"", ""factor_verbatim"": ""The “digital divide”—unequal access to technology, internet connectivity, and digital literacy—disproportionately affects the very populations most burdened by chronic pain: older adults, low-income individuals, racial/ethnic minorities, and rural residents."", ""section_located"": ""discussion"", ""evidence_basis"": ""cited_from_other_work""}"
F001_42080121,Nex-N2-Mini,nex-agi/nex-n2-mini,social_factors,7,rural residents,rural residents,,no,Social Determinants of Pain and Environment,social_subdomain,yes,"The “digital divide”—unequal access to technology, internet connectivity, and digital literacy—disproportionately affects the very populations most burdened by chronic pain: older adults, low-income individuals, racial/ethnic minorities, and rural residents.","{""factor_label"": ""rural residents"", ""subdomain_label"": ""Social Determinants of Pain and Environment"", ""social_level"": ""community"", ""factor_role"": ""contextual condition"", ""factor_verbatim"": ""The “digital divide”—unequal access to technology, internet connectivity, and digital literacy—disproportionately affects the very populations most burdened by chronic pain: older adults, low-income individuals, racial/ethnic minorities, and rural residents."", ""section_located"": ""discussion"", ""evidence_basis"": ""cited_from_other_work""}"
F001_42080121,Nex-N2-Mini,nex-agi/nex-n2-mini,social_factors,8,Chinese healthcare system,chinese healthcare system,,no,Healthcare Access Navigation and System Factors,social_subdomain,yes,"In the Chinese healthcare system, as in many other settings, geriatric psychology and psychosocial support remain underdeveloped and largely inaccessible.","{""factor_label"": ""Chinese healthcare system"", ""subdomain_label"": ""Healthcare Access Navigation and System Factors"", ""social_level"": ""healthcare system"", ""factor_role"": ""contextual condition"", ""factor_verbatim"": ""In the Chinese healthcare system, as in many other settings, geriatric psychology and psychosocial support remain underdeveloped and largely inaccessible."", ""section_located"": ""discussion"", ""evidence_basis"": ""asserted""}"
F001_42080121,Nex-N2-Mini,nex-agi/nex-n2-mini,social_factors,9,social workers,social workers,,no,Healthcare Access Navigation and System Factors,social_subdomain,yes,"Social workers, who play a critical role in MDT models in high-income countries, are rarely part of geriatric care teams in China.","{""factor_label"": ""social workers"", ""subdomain_label"": ""Healthcare Access Navigation and System Factors"", ""social_level"": ""healthcare system"", ""factor_role"": ""intervention component"", ""factor_verbatim"": ""Social workers, who play a critical role in MDT models in high-income countries, are rarely part of geriatric care teams in China."", ""section_located"": ""discussion"", ""evidence_basis"": ""asserted""}"
F001_42080121,Nex-N2-Mini,nex-agi/nex-n2-mini,social_factors,10,caregiver burden,caregiver burden,,no,Social Determinants of Pain and Environment,social_subdomain,yes,"There was no formal assessment of social determinants of health, caregiver burden, or community resources.","{""factor_label"": ""caregiver burden"", ""subdomain_label"": ""Social Determinants of Pain and Environment"", ""social_level"": ""family or household"", ""factor_role"": ""determinant or risk factor"", ""factor_verbatim"": ""There was no formal assessment of social determinants of health, caregiver burden, or community resources."", ""section_located"": ""discussion"", ""evidence_basis"": ""asserted""}"
F001_42080121,Nex-N2-Mini,nex-agi/nex-n2-mini,social_factors,11,resource-limited settings,resource-limited settings,,no,Social Determinants of Pain and Environment,social_subdomain,yes,"The proposed framework requires access to multidisciplinary teams, advanced imaging technologies, and digital health infrastructure that may not be available in resource-limited settings.","{""factor_label"": ""resource-limited settings"", ""subdomain_label"": ""Social Determinants of Pain and Environment"", ""social_level"": ""societal or policy"", ""factor_role"": ""contextual condition"", ""factor_verbatim"": ""The proposed framework requires access to multidisciplinary teams, advanced imaging technologies, and digital health infrastructure that may not be available in resource-limited settings."", ""section_located"": ""discussion"", ""evidence_basis"": ""asserted""}"
F001_42080121,Nex-N2-Mini,nex-agi/nex-n2-mini,psychological_concepts,0,pain catastrophizing,pain catastrophizing,psych_concept,yes,catastrophizing and negative cognitive appraisal,concept_family,yes,"Pain Catastrophizing: The Pain Catastrophizing Scale (PCS) measures ruminative, magnifying, and helpless thoughts about pain.","{""concept_label"": ""pain catastrophizing"", ""concept_family"": ""catastrophizing and negative cognitive appraisal"", ""definitional_status"": ""operationalized_only"", ""definition_verbatim"": ""Pain Catastrophizing: The Pain Catastrophizing Scale (PCS) measures ruminative, magnifying, and helpless thoughts about pain."", ""definition_source"": ""taken from an instrument"", ""measure_named"": ""Pain Catastrophizing Scale (PCS)"", ""factor_role"": ""determinant or risk factor"", ""section_located"": ""methods""}"
F001_42080121,Nex-N2-Mini,nex-agi/nex-n2-mini,psychological_concepts,1,depression,depression,psych_concept,yes,"depression, low mood and negative affect",concept_family,yes,,"{""concept_label"": ""depression"", ""concept_family"": ""depression, low mood and negative affect"", ""definitional_status"": ""named_only"", ""definition_verbatim"": """", ""definition_source"": ""unclear"", ""measure_named"": ""Geriatric Depression Scale (GDS)"", ""factor_role"": ""correlate"", ""section_located"": ""methods""}"
F001_42080121,Nex-N2-Mini,nex-agi/nex-n2-mini,psychological_concepts,2,anxiety,anxiety,psych_concept,yes,anxiety and psychological reactivity,concept_family,yes,,"{""concept_label"": ""anxiety"", ""concept_family"": ""anxiety and psychological reactivity"", ""definitional_status"": ""named_only"", ""definition_verbatim"": """", ""definition_source"": ""unclear"", ""measure_named"": ""Geriatric Anxiety Inventory (GAI)"", ""factor_role"": ""correlate"", ""section_located"": ""methods""}"
